statue,statueLabel,statueType,statueTypeLabel,height,creationYear,countryLabel,materialLabel
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q329477,нулевой километр,1.13,1934,Бразилия,мрамор
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q329477,нулевой километр,1.13,1934,Бразилия,гранит
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q329477,нулевой километр,1.13,1934,Бразилия,бронза
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q19860854,утраченное здание или строение,5.25,1977,СССР,гранит
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q19860854,утраченное здание или строение,5.25,1977,СССР,бронза
http://www.wikidata.org/entity/Q7797448,Three Dikgosi Monument,http://www.wikidata.org/entity/Q1779653,колоссальная статуя,5.4,2005,Ботсвана,бронза
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q352956,геодезический пункт,0.15,1934,Бразилия,мрамор
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q352956,геодезический пункт,0.15,1934,Бразилия,гранит
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q860861,скульптура,8.9,1977,СССР,гранит
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q352956,геодезический пункт,0.15,1934,Бразилия,бронза
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q860861,скульптура,8.9,1977,СССР,бронза
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q352956,геодезический пункт,1.13,1934,Бразилия,мрамор
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q352956,геодезический пункт,1.13,1934,Бразилия,гранит
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q860861,скульптура,18.4,1977,СССР,гранит
http://www.wikidata.org/entity/Q10325364,Number zero survey marker of the city of São Paulo,http://www.wikidata.org/entity/Q352956,геодезический пункт,1.13,1934,Бразилия,бронза
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q860861,скульптура,18.4,1977,СССР,бронза
http://www.wikidata.org/entity/Q11693584,Monumento a la Marina Universal,http://www.wikidata.org/entity/Q41176,здание,25,1924,Испания,мрамор
http://www.wikidata.org/entity/Q11693584,Monumento a la Marina Universal,http://www.wikidata.org/entity/Q41176,здание,25,1924,Испания,гранит
http://www.wikidata.org/entity/Q11693584,Monumento a la Marina Universal,http://www.wikidata.org/entity/Q41176,здание,25,1924,Испания,бронза
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q860861,скульптура,5.25,1977,СССР,гранит
http://www.wikidata.org/entity/Q7224269,Монумент Великой Октябрьской Революции,http://www.wikidata.org/entity/Q860861,скульптура,5.25,1977,СССР,бронза
http://www.wikidata.org/entity/Q10886453,Armenian Genocide Martyrs Monument,http://www.wikidata.org/entity/Q135645306,мемориал геноцида армян,23,1996,США,бетон
http://www.wikidata.org/entity/Q25394266,памятник Андрею Иванову,http://www.wikidata.org/entity/Q19860854,утраченное здание или строение,5.42,1976,Украина,гранит
http://www.wikidata.org/entity/Q25394266,памятник Андрею Иванову,http://www.wikidata.org/entity/Q19860854,утраченное здание или строение,5.42,1976,Украина,бронза
http://www.wikidata.org/entity/Q25160975,памятник Гарегину Нжде,http://www.wikidata.org/entity/Q179700,статуя,5.7,2014,Армения,травертин
http://www.wikidata.org/entity/Q25160975,памятник Гарегину Нжде,http://www.wikidata.org/entity/Q179700,статуя,5.7,2016,Армения,травертин
http://www.wikidata.org/entity/Q25160975,памятник Гарегину Нжде,http://www.wikidata.org/entity/Q179700,статуя,5.7,2014,Армения,базальт
http://www.wikidata.org/entity/Q25160975,памятник Гарегину Нжде,http://www.wikidata.org/entity/Q179700,статуя,5.7,2016,Армения,базальт
http://www.wikidata.org/entity/Q25160975,памятник Гарегину Нжде,http://www.wikidata.org/entity/Q179700,статуя,5.7,2014,Армения,бронза
http://www.wikidata.org/entity/Q25160975,памятник Гарегину Нжде,http://www.wikidata.org/entity/Q179700,статуя,5.7,2016,Армения,бронза
http://www.wikidata.org/entity/Q24976693,Statue of Helmuth von Moltke the Elder,http://www.wikidata.org/entity/Q179700,статуя,5.5,1904,Германия,мрамор
http://www.wikidata.org/entity/Q24976703,Statue of Theodor Mommsen,http://www.wikidata.org/entity/Q811979,сооружение,110,1909,Германия,каррарский мрамор
http://www.wikidata.org/entity/Q24976703,Statue of Theodor Mommsen,http://www.wikidata.org/entity/Q811979,сооружение,170,1909,Германия,каррарский мрамор
http://www.wikidata.org/entity/Q25394682,Памятник Муслиму Магомаеву,http://www.wikidata.org/entity/Q179700,статуя,4.5,2011,Россия,гранит
http://www.wikidata.org/entity/Q25394682,Памятник Муслиму Магомаеву,http://www.wikidata.org/entity/Q179700,статуя,4.5,2011,Россия,бронза
http://www.wikidata.org/entity/Q25063971,Berlin Peace Column,http://www.wikidata.org/entity/Q811979,сооружение,19,1843,Германия,мрамор
http://www.wikidata.org/entity/Q25063971,Berlin Peace Column,http://www.wikidata.org/entity/Q811979,сооружение,19,1843,Германия,гранит
http://www.wikidata.org/entity/Q25063971,Berlin Peace Column,http://www.wikidata.org/entity/Q811979,сооружение,19,1843,Германия,бронза
http://www.wikidata.org/entity/Q24976702,Statue of Hermann von Helmholtz,http://www.wikidata.org/entity/Q179700,статуя,260,1899,Германия,бронза
http://www.wikidata.org/entity/Q24976702,Statue of Hermann von Helmholtz,http://www.wikidata.org/entity/Q179700,статуя,290,1899,Германия,бронза
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.52,1882,Испания,гипс
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.52,1888,Испания,гипс
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.52,1950,Испания,гипс
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.57,1882,Испания,гипс
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.57,1888,Испания,гипс
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.57,1950,Испания,гипс
http://www.wikidata.org/entity/Q24023050,A Ramon Berenguer III,http://www.wikidata.org/entity/Q860861,скульптура,2.52,1882,Испания,бронза
