statue,statueLabel,height,inception,countryLabel,elevation,materialLabel
http://www.wikidata.org/entity/Q17570709,Statue of Adam Black,,1876-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570712,"Statue of Fifth Duke of Buccleuch, West Parliament Square, Edinburgh",,,Великобритания,,
http://www.wikidata.org/entity/Q17570715,Statue of Thomas Chalmers,,1869-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570721,Statue of George IV,,1825-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570725,Alexander and Bucephalus,,1829-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570753,Statue of David Livingstone,,,Великобритания,,
http://www.wikidata.org/entity/Q17570757,"Statue of Robert Dundas, 2nd Viscount Melville",,1857-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570760,Statue of William Pitt the Younger,,1831-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570763,Allan Ramsay Monument,,1850-01-01T00:00:00Z,Великобритания,,каррарский мрамор
http://www.wikidata.org/entity/Q17570768,Statue of John Wilson,,1863-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17570789,Greyfriars Bobby Fountain,,,Великобритания,,
http://www.wikidata.org/entity/Q17570821,Scottish-American Soldiers' Monument,,1893-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17571001,"Statue, Italian Chapel, Lamb Holm",,,Великобритания,,
http://www.wikidata.org/entity/Q17574620,Statue of John Brown,,1883-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17574622,Statue of Prince Albert,,,Великобритания,,
http://www.wikidata.org/entity/Q17574625,Statue Of Queen Victoria,,,Великобритания,,
http://www.wikidata.org/entity/Q17579670,Q17579670,111,1001-01-01T00:00:00Z,Франция,,мрамор
http://www.wikidata.org/entity/Q17583984,Q17583984,99.7,1889-01-01T00:00:00Z,,,мрамор
http://www.wikidata.org/entity/Q17583999,Q17583999,171,1881-01-01T00:00:00Z,,,штукатурка
http://www.wikidata.org/entity/Q17584033,Cardinal Lavigerie,470,1898-01-01T00:00:00Z,,,штукатурка
http://www.wikidata.org/entity/Q17584036,Q17584036,171,1888-01-01T00:00:00Z,,,мрамор
http://www.wikidata.org/entity/Q17584040,Q17584040,84,1300-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584043,Q17584043,189,1180-01-01T00:00:00Z,,,мрамор
http://www.wikidata.org/entity/Q17584046,Q17584046,164,1180-01-01T00:00:00Z,,,мрамор
http://www.wikidata.org/entity/Q17584090,Q17584090,67,1400-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584092,Q17584092,102,1400-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584094,Q17584094,27.5,1400-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584099,Q17584099,152,1500-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584101,Augustins - Evêque céphalophore - Anonyme 77 7 2,78,1475-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584105,Q17584105,80,1475-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584114,Q17584114,97,1450-01-01T00:00:00Z,,,камень
http://www.wikidata.org/entity/Q17584117,Q17584117,96.5,1475-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584119,Q17584119,185,1333-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584121,Q17584121,51.5,1300-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584128,Q17584128,195,1400-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584131,Saint Michael Overwhelming the Demon,124,1500-01-01T00:00:00Z,Франция,,известняк
http://www.wikidata.org/entity/Q17584145,Q17584145,111,1300-01-01T00:00:00Z,,,мрамор
http://www.wikidata.org/entity/Q17584146,Q17584146,180,1500-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584149,Q17584149,144,1400-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q17584151,Q17584151,144.5,1400-01-01T00:00:00Z,,,известняк
http://www.wikidata.org/entity/Q29119874,Q29119874,,,Франция,,
http://www.wikidata.org/entity/Q29119911,Q29119911,,,Франция,,
http://www.wikidata.org/entity/Q29120012,Q29120012,,,Франция,,
http://www.wikidata.org/entity/Q29120022,Q29120022,,,Франция,,
http://www.wikidata.org/entity/Q29120023,Q29120023,,,Франция,,
http://www.wikidata.org/entity/Q29120053,Q29120053,,,Франция,,
http://www.wikidata.org/entity/Q29120062,Q29120062,,,Франция,,
http://www.wikidata.org/entity/Q29120065,Q29120065,,,Франция,,
http://www.wikidata.org/entity/Q29120066,Q29120066,,,Франция,,
http://www.wikidata.org/entity/Q29120073,Q29120073,,,Франция,,
http://www.wikidata.org/entity/Q29120074,Q29120074,,1700-01-01T00:00:00Z,Франция,,древесина
http://www.wikidata.org/entity/Q29120083,Q29120083,,,Франция,,
http://www.wikidata.org/entity/Q29120095,Q29120095,,,Франция,,
http://www.wikidata.org/entity/Q29120116,Q29120116,,,Франция,,
http://www.wikidata.org/entity/Q29120151,Q29120151,,,Франция,,
http://www.wikidata.org/entity/Q29120152,Q29120152,,1730-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q29120164,Q29120164,,,Франция,,
http://www.wikidata.org/entity/Q29120170,Q29120170,,,Франция,,
http://www.wikidata.org/entity/Q29120174,Q29120174,,,Франция,,
http://www.wikidata.org/entity/Q29120187,Q29120187,,,Франция,,
http://www.wikidata.org/entity/Q29120197,Q29120197,,,Франция,,
http://www.wikidata.org/entity/Q29120204,Q29120204,,,Франция,,
http://www.wikidata.org/entity/Q29120211,Q29120211,,,Франция,,
http://www.wikidata.org/entity/Q29120212,Q29120212,,,Франция,,
http://www.wikidata.org/entity/Q29120224,Q29120224,,,Франция,,
http://www.wikidata.org/entity/Q29120268,Q29120268,,,Франция,,
http://www.wikidata.org/entity/Q29120269,Q29120269,,,Франция,,
http://www.wikidata.org/entity/Q29120270,Q29120270,,,Франция,,
http://www.wikidata.org/entity/Q29120279,Q29120279,,,Франция,,
http://www.wikidata.org/entity/Q29120280,Q29120280,,,Франция,,
http://www.wikidata.org/entity/Q29120285,Q29120285,,,Франция,,
http://www.wikidata.org/entity/Q29120291,Q29120291,,,Франция,,
http://www.wikidata.org/entity/Q29120315,Q29120315,,,Франция,,
http://www.wikidata.org/entity/Q29120325,Q29120325,,,Франция,,
http://www.wikidata.org/entity/Q29120382,Q29120382,,,Франция,,
http://www.wikidata.org/entity/Q29120383,Q29120383,,,Франция,,
http://www.wikidata.org/entity/Q29120384,Q29120384,,,Франция,,
http://www.wikidata.org/entity/Q29120385,Q29120385,,,Франция,,
http://www.wikidata.org/entity/Q29120386,Q29120386,,,Франция,,
http://www.wikidata.org/entity/Q29120439,Q29120439,,,Франция,,
http://www.wikidata.org/entity/Q29120440,Q29120440,,,Франция,,
http://www.wikidata.org/entity/Q29120441,Q29120441,,,Франция,,
http://www.wikidata.org/entity/Q29120442,Q29120442,,,Франция,,
http://www.wikidata.org/entity/Q29120443,Q29120443,,,Франция,,
http://www.wikidata.org/entity/Q29120494,Q29120494,,,Франция,,
http://www.wikidata.org/entity/Q29120496,Q29120496,,,Франция,,
http://www.wikidata.org/entity/Q29120515,Q29120515,,,Франция,,
http://www.wikidata.org/entity/Q29120516,Q29120516,,,Франция,,
http://www.wikidata.org/entity/Q29120522,Q29120522,,,Франция,,
http://www.wikidata.org/entity/Q29120529,Q29120529,,,Франция,,
http://www.wikidata.org/entity/Q29120530,Q29120530,,,Франция,,
http://www.wikidata.org/entity/Q29120531,Q29120531,,,Франция,,
http://www.wikidata.org/entity/Q29120546,Q29120546,,,Франция,,
http://www.wikidata.org/entity/Q29120552,Q29120552,,,Франция,,
http://www.wikidata.org/entity/Q29120578,Q29120578,,,Франция,,
http://www.wikidata.org/entity/Q29120608,Q29120608,,,Франция,,
http://www.wikidata.org/entity/Q29120609,Q29120609,,,Франция,,
http://www.wikidata.org/entity/Q29120610,Q29120610,,,Франция,,
http://www.wikidata.org/entity/Q29120611,Q29120611,,,Франция,,
http://www.wikidata.org/entity/Q29120701,Q29120701,,,Франция,,
http://www.wikidata.org/entity/Q29120712,Q29120712,,,Франция,,
http://www.wikidata.org/entity/Q29120739,Q29120739,,,Франция,,
http://www.wikidata.org/entity/Q29120758,Q29120758,,,Франция,,
http://www.wikidata.org/entity/Q29120759,Q29120759,,,Франция,,
http://www.wikidata.org/entity/Q29120816,Q29120816,,,Франция,,
http://www.wikidata.org/entity/Q29120818,Q29120818,,,Франция,,
http://www.wikidata.org/entity/Q29120819,Q29120819,,,Франция,,
http://www.wikidata.org/entity/Q29120820,Q29120820,,,Франция,,
http://www.wikidata.org/entity/Q29120823,Christ on the Cross,,,Франция,,
http://www.wikidata.org/entity/Q29120839,Q29120839,,,Франция,,
http://www.wikidata.org/entity/Q29120884,Q29120884,,,Франция,,
http://www.wikidata.org/entity/Q29120886,Q29120886,,,Франция,,
http://www.wikidata.org/entity/Q29121035,Q29121035,,,Франция,,
http://www.wikidata.org/entity/Q29121052,Q29121052,,,Франция,,
http://www.wikidata.org/entity/Q29121160,Q29121160,,,,,
http://www.wikidata.org/entity/Q29121188,Q29121188,,,,,
http://www.wikidata.org/entity/Q29121287,Q29121287,175,1900-01-01T00:00:00Z,Франция,,стекло
http://www.wikidata.org/entity/Q29121287,Q29121287,175,1900-01-01T00:00:00Z,Франция,,дуб
http://www.wikidata.org/entity/Q29121386,Q29121386,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121386,Q29121386,,,Франция,,металл
http://www.wikidata.org/entity/Q29121387,Q29121387,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121388,Q29121388,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121397,Q29121397,,,,,
http://www.wikidata.org/entity/Q29121404,Q29121404,,,,,
http://www.wikidata.org/entity/Q29121478,Q29121478,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121590,Q29121590,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121591,Q29121591,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121595,Q29121595,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121597,Q29121597,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121602,Q29121602,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121603,Q29121603,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121606,Q29121606,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121614,Q29121614,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121617,Q29121617,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121640,Q29121640,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121700,Q29121700,,,,,
http://www.wikidata.org/entity/Q29121702,Q29121702,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121713,Q29121713,,,Франция,,древесина
http://www.wikidata.org/entity/Q29121732,Q29121732,,,Франция,,камень
http://www.wikidata.org/entity/Q29121736,Q29121736,,,Франция,,древесина
